type,x,y
house,-0.323640351,51.54995518
house,-0.315881853,51.54863128
house,-0.322624378,51.5505108
house,-0.321958526,51.54968921
house,-0.322297156,51.54908288
house,-0.320268985,51.55046626
house,-0.322594911,51.55011554
house,-0.31582178,51.54881284
house,-0.324103055,51.55045985
house,-0.32289712,51.54992051
house,-0.322051124,51.54853233
house,-0.31483459,51.54842712
house,-0.323271814,51.55044128
house,-0.32253293,51.54823335
house,-0.315103488,51.54859171
house,-0.321111245,51.54863018
house,-0.322986271,51.54907976
house,-0.320549286,51.55040729
house,-0.319730301,51.54999075
house,-0.319143545,51.54977816
house,-0.315435052,51.54883821
house,-0.318328153,51.54875793
house,-0.318980665,51.5498285
house,-0.315981582,51.54892433
house,-0.321190057,51.55066861
house,-0.320292277,51.54899921
house,-0.323525841,51.55039608
house,-0.317558939,51.54895381
house,-0.319622679,51.54970194
house,-0.314462827,51.54845026
house,-0.32322876,51.55045153
house,-0.320851759,51.55047655
house,-0.31940788,51.54936273
house,-0.321812505,51.55010569
house,-0.320796899,51.55049854
house,-0.32231929,51.54889738
house,-0.32000233,51.54837475
house,-0.314613762,51.5484837
house,-0.322849983,51.54817398
house,-0.314309042,51.54857403
house,-0.320948134,51.55053931
house,-0.320625283,51.5489733
house,-0.320536426,51.5493457
house,-0.323185456,51.5505725
house,-0.321154954,51.54941514
house,-0.319391623,51.54945334
house,-0.317752587,51.54896272
house,-0.315446642,51.54831187
house,-0.323158497,51.55053809
house,-0.324413272,51.55092879
house,-0.326162277,51.5510094
house,-0.323854435,51.55131651
house,-0.325929597,51.55139022
house,-0.324608036,51.55161848
house,-0.324432488,51.55067166
house,-0.32482644,51.55131628
house,-0.326757892,51.55253945
house,-0.32674052,51.55188413
house,-0.325785604,51.55159967
house,-0.326793048,51.55255297
house,-0.325437286,51.55070291
house,-0.325436313,51.55177761
house,-0.327142254,51.55279104
house,-0.324873213,51.55146002
house,-0.326236214,51.55212333
house,-0.325857351,51.55232118
house,-0.324837349,51.55154444
house,-0.325086441,51.55148965
house,-0.325783927,51.55176698
house,-0.325244803,51.55182072
house,-0.32308944,51.55104893
house,-0.324471139,51.55148249
house,-0.323561606,51.55172775
house,-0.324265479,51.55132227
house,-0.325184047,51.55143406
house,-0.324103096,51.55109352
house,-0.326238656,51.55157493
house,-0.326437548,51.55247873
house,-0.326302781,51.55107471
house,-0.325590336,51.55224118
house,-0.326316725,51.55208
house,-0.326249942,51.55132685
house,-0.324545715,51.55099698
house,-0.324393096,51.55107171
house,-0.326496972,51.5519397
house,-0.326066777,51.55251095
house,-0.323583855,51.55163073
house,-0.32529702,51.55115917
house,-0.326248858,51.55245003
house,-0.323190204,51.55155991
house,-0.322769968,51.55108633
house,-0.324756145,51.55159467
house,-0.326133358,51.55246139
house,-0.324430965,51.55132081
house,-0.326385595,51.55184161
house,-0.323897172,51.55167927
house,-0.326204113,51.55132246
house,-0.325353202,51.55105717
house,-0.324900785,51.55070716
house,-0.326444045,51.55127749
house,-0.323943501,51.55132122
house,-0.325271613,51.5513117
house,-0.325905046,51.55153991
house,-0.326258727,51.5514952
house,-0.325762554,51.55229646
house,-0.323560507,51.5511432
house,-0.324234636,51.55144517
house,-0.32571962,51.55192732
house,-0.324380246,51.5509399
house,-0.32505543,51.55092922
house,-0.324657183,51.55168674
house,-0.326469545,51.55197241
house,-0.323386075,51.55157667
house,-0.324183003,51.55113973
house,-0.325210443,51.55135682
house,-0.325026036,51.55115455
house,-0.324444348,51.55172257
house,-0.326113853,51.5510579
house,-0.327291464,51.55261245
house,-0.324984252,51.55095698
house,-0.324578241,51.55128545
house,-0.326482171,51.55277974
house,-0.325517354,51.55095755
house,-0.32477538,51.55116331
house,-0.326204586,51.55095997
house,-0.32638965,51.55249801
house,-0.325427,51.55113608
house,-0.324574409,51.55092317
house,-0.325868433,51.55081782
house,-0.325827763,51.5510015
house,-0.327190955,51.55258804
house,-0.323089363,51.55107192
house,-0.323017689,51.5511896
house,-0.326397752,51.55146442
house,-0.327177172,51.55268345
house,-0.324799177,51.55087771
house,-0.326537218,51.55268843
house,-0.326381915,51.55118781
house,-0.324413222,51.55171685
house,-0.324581336,51.55087449
house,-0.324831502,51.55049164
house,-0.325978081,51.55191698
house,-0.324175468,51.55124224
house,-0.324750788,51.55121599
house,-0.322784927,51.5510586
house,-0.326647073,51.55176325
house,-0.323595785,51.55151122
house,-0.32476779,51.55199938
house,-0.326969555,51.5526166
house,-0.323805925,51.55118569
house,-0.326462554,51.55175735
house,-0.323530635,51.5516313
house,-0.324502745,51.55090847
house,-0.326028529,51.55144253
house,-0.324839189,51.55157901
house,-0.325353421,51.55073141
house,-0.325466654,51.55072578
house,-0.323399751,51.55107786
house,-0.324964176,51.55062568
house,-0.325095684,51.55071303
house,-0.326006754,51.550978
house,-0.325161602,51.55098746
house,-0.323959484,51.55121403
house,-0.326978705,51.55207623
house,-0.324822594,51.55150904
house,-0.325237166,51.55086069
house,-0.326301167,51.55239851
house,-0.324010134,51.55115511
house,-0.323199049,51.55151667
house,-0.324816054,51.55183089
house,-0.326457965,51.55178831
house,-0.323012455,51.55101238
house,-0.325839111,51.55146793
house,-0.325286022,51.55119367
house,-0.323086974,51.55101154
house,-0.324086586,51.55158262
house,-0.3244544,51.55165498
house,-0.326256195,51.5526191
house,-0.324197425,51.55113997
house,-0.326328362,51.55255115
house,-0.326902412,51.55215246
house,-0.325048015,51.55200453
house,-0.324655166,51.55086805
house,-0.327086602,51.55223431
house,-0.323719162,51.55088625
house,-0.326386871,51.55254722
house,-0.323342407,51.5510657
house,-0.325376002,51.55088963
house,-0.325545335,51.55112619
house,-0.325945815,51.55208743
house,-0.326639584,51.55194587
house,-0.326208665,51.55237134
house,-0.323638109,51.55123434
house,-0.323898764,51.55096163
house,-0.323853843,51.55175305
house,-0.326302129,51.55250333
house,-0.324431883,51.55092837
house,-0.326354078,51.55167852
house,-0.32340804,51.55155718
house,-0.327103869,51.55265152
house,-0.326321282,51.55142899
house,-0.325400271,51.55181965
house,-0.323541606,51.55167141
house,-0.326725628,51.55237935
house,-0.323004395,51.55148808
house,-0.324494009,51.55152984
house,-0.327215978,51.5525948
house,-0.3245767,51.55151905
house,-0.324242308,51.55078709
house,-0.324225051,51.55150524
house,-0.326036377,51.55208713
house,-0.324567069,51.55146378
house,-0.324538516,51.55154278
house,-0.322982527,51.55098611
house,-0.325592275,51.552005
house,-0.326446539,51.55194562
house,-0.324283882,51.55159227
house,-0.326216733,51.55092774
house,-0.325753447,51.55200205
house,-0.326464102,51.55167045
house,-0.323235013,51.55097236
house,-0.326576331,51.55228789
house,-0.326722613,51.55177257
house,-0.325261267,51.55130892
house,-0.324991319,51.55100954
house,-0.325936955,51.55158217
house,-0.326163866,51.55160044
house,-0.326432484,51.55196744
house,-0.324913325,51.55162246
house,-0.325402784,51.55124079
house,-0.323341722,51.55122996
house,-0.323429637,51.55088138
house,-0.325615547,51.55143418
house,-0.326579662,51.55206323
house,-0.326246749,51.55256468
house,-0.324761569,51.55070736
house,-0.323830035,51.55180412
house,-0.326673239,51.55275715
house,-0.325086965,51.55167671
house,-0.323146015,51.55115867
house,-0.323261365,51.55146533
house,-0.326705077,51.55194526
house,-0.324681465,51.55192036
house,-0.327230982,51.55274099
house,-0.32511873,51.55228129
house,-0.326369141,51.55181273
house,-0.32478399,51.55153859
house,-0.326787336,51.55251395
house,-0.325742412,51.55187955
house,-0.326747207,51.55210143
house,-0.323872824,51.55183233
house,-0.323304139,51.55155976
house,-0.323425539,51.55160472
house,-0.326010903,51.55093496
house,-0.323745264,51.55160056
house,-0.323447286,51.55110465
house,-0.324354822,51.55164595
house,-0.323172879,51.55116208
house,-0.324525181,51.55199537
house,-0.325861372,51.55069242
house,-0.324836227,51.55101443
house,-0.325366573,51.55084141
house,-0.32663904,51.55247846
house,-0.326531698,51.55275772
house,-0.325122848,51.55101059
house,-0.324266623,51.55187753
house,-0.326322656,51.55217911
house,-0.325912824,51.55200043
house,-0.324830943,51.55104931
house,-0.326193265,51.55178133
house,-0.32488289,51.55107709
house,-0.326469202,51.55147011
house,-0.325120044,51.550861
house,-0.325190445,51.5510914
house,-0.326089745,51.55097862
house,-0.326012292,51.55239011
house,-0.323451444,51.55086671
house,-0.324338136,51.55169813
house,-0.32629186,51.5531384
house,-0.320080453,51.55234836
house,-0.322723989,51.55199967
house,-0.319439872,51.55213023
house,-0.325470849,51.55318013
house,-0.321413889,51.55183212
house,-0.322120012,51.55229795
house,-0.324543845,51.55246933
house,-0.323685972,51.55262626
house,-0.326046661,51.55328491
house,-0.326287193,51.55329408
house,-0.325263209,51.55281678
house,-0.32514677,51.5529082
house,-0.324905934,51.55239094
house,-0.323229598,51.5523158
house,-0.326805705,51.5531388
house,-0.325169469,51.5539293
house,-0.322813781,51.55221867
house,-0.325634992,51.55384022
house,-0.324709439,51.55413306
house,-0.325341612,51.55354075
house,-0.324831975,51.55319416
house,-0.32359825,51.55218533
house,-0.321346482,51.55152097
house,-0.322667507,51.55148278
house,-0.324806676,51.55391442
house,-0.323600519,51.55351486
house,-0.325469776,51.55293523
house,-0.324269877,51.55248151
house,-0.322306955,51.55274549
house,-0.32304861,51.55244163
house,-0.326018199,51.55379459
house,-0.321964094,51.55174552
house,-0.32412428,51.55197892
house,-0.324268473,51.55306132
house,-0.322817974,51.55318528
house,-0.323851446,51.55334702
house,-0.321887834,51.552598
house,-0.323472501,51.55242
house,-0.32627856,51.55321304
house,-0.324374067,51.55224785
house,-0.323590826,51.55275401
house,-0.323478505,51.55200191
house,-0.325650864,51.55305631
house,-0.320997246,51.55215854
house,-0.324853003,51.55385606
house,-0.326665438,51.55324298
house,-0.325534735,51.55409933
house,-0.322481158,51.55306069
house,-0.324051331,51.55208031
house,-0.320605532,51.55128715
house,-0.325436643,51.55310285
house,-0.323449324,51.55179896
house,-0.326159346,51.55314539
house,-0.323860595,51.55230164
house,-0.320896088,51.55143608
house,-0.323323333,51.55235223
house,-0.326836221,51.55314757
house,-0.323679409,51.55178624
house,-0.322667884,51.55162616
house,-0.320979216,51.55193064
house,-0.323511896,51.55263466
house,-0.322035554,51.55164844
house,-0.323003012,51.55202899
house,-0.325958559,51.55261926
house,-0.324191682,51.55320338
house,-0.320232154,51.55214661
house,-0.32442157,51.55278552
house,-0.323354978,51.55278238
house,-0.323201949,51.55214188
house,-0.323664397,51.5520664
house,-0.324528628,51.55251408
house,-0.320782666,51.55194889
house,-0.325412719,51.55324471
house,-0.323607726,51.55182259
house,-0.322756222,51.55264455
house,-0.324088627,51.55204481
house,-0.319763131,51.55206312
house,-0.322249688,51.55184275
house,-0.323393889,51.55206114
house,-0.321091842,51.55174624
house,-0.326042258,51.55281096
house,-0.324885213,51.55310393
house,-0.325996141,51.55391056
house,-0.325956672,51.55371333
house,-0.324186716,51.55199671
house,-0.325138867,51.5540497
house,-0.321275467,51.55122963
house,-0.321772112,51.55135341
house,-0.323391555,51.55204625
house,-0.325241401,51.55399086
house,-0.325359575,51.5535567
house,-0.326051252,51.55346999
house,-0.325950645,51.55377877
house,-0.326644976,51.55340812
house,-0.325477416,51.55381474
house,-0.324825562,51.55401843
house,-0.323715154,51.5525471
house,-0.323105889,51.55262549
house,-0.321631183,51.55129665
house,-0.321920656,51.55293271
house,-0.321729033,51.55197394
house,-0.325894991,51.55396389
house,-0.321893271,51.55139099
house,-0.322936738,51.55257439
house,-0.32227566,51.55188048
house,-0.324982955,51.5533037
house,-0.321559995,51.55220566
house,-0.323835374,51.55309188
house,-0.322940194,51.55290854
house,-0.320882546,51.55210937
house,-0.321729804,51.55146167
house,-0.320349998,51.55228419
house,-0.32456915,51.55385903
house,-0.322582394,51.551701
house,-0.322767051,51.55289566
house,-0.322169325,51.55147639
house,-0.3217578,51.5525747
house,-0.323280686,51.55181787
house,-0.319718219,51.55222738
house,-0.324143038,51.55351845
house,-0.322212667,51.55184096
house,-0.321495232,51.55254614
house,-0.325463447,51.5528517
house,-0.3257692,51.55379989
house,-0.32109039,51.552586
house,-0.320834845,51.55130104
house,-0.321900117,51.55233195
house,-0.325539612,51.55250808
house,-0.32398704,51.55345972
house,-0.324961714,51.55247871
house,-0.319442002,51.55216487
house,-0.323276657,51.55273729
house,-0.322249042,51.55255141
house,-0.323647539,51.55341988
house,-0.321923688,51.55167958
house,-0.323233492,51.55192805
house,-0.322993781,51.55231205
house,-0.325144778,51.55316517
house,-0.324941993,51.55303348
house,-0.326161764,51.55338356
house,-0.325824787,51.5536242
house,-0.322702325,51.55323832
house,-0.323217413,51.55253318
house,-0.321674164,51.55299487
house,-0.32208949,51.55233466
house,-0.323452999,51.55209643
house,-0.322933598,51.5521836
house,-0.323114722,51.5529055
house,-0.323812881,51.55375158
house,-0.32309533,51.55312646
house,-0.320538747,51.55204963
house,-0.325120249,51.55272212
house,-0.325289618,51.55288034
house,-0.322085929,51.5525673
house,-0.324588149,51.55286353
house,-0.322094837,51.551749
house,-0.325186684,51.55322545
house,-0.325759158,51.55351132
house,-0.32075356,51.55242277
house,-0.323249503,51.55222776
house,-0.323454368,51.55308016
house,-0.324271367,51.55338772
house,-0.323191743,51.55284575
house,-0.320193103,51.55216404
house,-0.322750029,51.55208153
house,-0.326216697,51.55334702
house,-0.319397637,51.55201456
house,-0.322910266,51.55229729
house,-0.326025291,51.55387882
house,-0.323276829,51.55172795
house,-0.322842326,51.55207766
house,-0.321874231,51.55237046
house,-0.324928222,51.55376457
house,-0.323108245,51.55338705
house,-0.325284502,51.55420846
house,-0.326269437,51.55353232
house,-0.322371382,51.55203447
house,-0.321822198,51.55188647
house,-0.32500577,51.55352448
house,-0.325709084,51.55401137
house,-0.320115393,51.55204013
house,-0.321170282,51.55265926
house,-0.325307799,51.55431295
house,-0.325206504,51.5531514
house,-0.323008439,51.55167607
house,-0.325909274,51.55410731
house,-0.326065341,51.55330635
house,-0.321684732,51.55240628
house,-0.32372198,51.55309243
house,-0.325591588,51.55384746
house,-0.320313121,51.55181877
house,-0.320688689,51.55229749
house,-0.326446738,51.55361365
house,-0.325602856,51.55317597
house,-0.323746445,51.55334962
house,-0.323857091,51.55339317
house,-0.320627858,51.55254579
house,-0.325189949,51.55296636
house,-0.322814863,51.55331409
house,-0.324954005,51.55234854
house,-0.32523686,51.55388809
house,-0.326081842,51.55301859
house,-0.321124077,51.55201198
house,-0.324966434,51.5527391
house,-0.325852531,51.55361476
house,-0.32584713,51.55332782
house,-0.320937007,51.5527038
house,-0.325897108,51.55369325
house,-0.322228436,51.55199786
house,-0.321093557,51.55198706
house,-0.320709843,51.55245773
house,-0.322605663,51.55154471
house,-0.323828343,51.55291061
house,-0.324749951,51.55323329
house,-0.32486164,51.55261008
house,-0.325295673,51.55306496
house,-0.325796753,51.55337892
house,-0.325445792,51.55330902
house,-0.322736716,51.55250321
house,-0.324523891,51.55276101
house,-0.322394796,51.5519913
house,-0.325332324,51.55402332
house,-0.320511649,51.55203117
house,-0.325467139,51.55433725
house,-0.321753111,51.55229817
house,-0.323460758,51.55238358
house,-0.32124502,51.55146035
house,-0.325724862,51.55267651
house,-0.325371754,51.55323688
house,-0.324299407,51.55349739
house,-0.325358144,51.55322426
house,-0.326365167,51.55360178
house,-0.321156553,51.5519438
house,-0.320800439,51.55266501
house,-0.325762433,51.55420904
house,-0.325713681,51.55259367
house,-0.32161376,51.55233287
house,-0.32122067,51.55275038
house,-0.322344107,51.55249822
house,-0.326024686,51.55386556
house,-0.32226104,51.55184902
house,-0.321466566,51.55251477
house,-0.324614322,51.55407446
house,-0.323268622,51.55287789
house,-0.322349014,51.55269757
house,-0.321827173,51.55287007
house,-0.324490564,51.55321235
house,-0.32412281,51.55360932
house,-0.323395801,51.55190019
house,-0.324324812,51.55332753
house,-0.322643204,51.55184769
house,-0.322861805,51.5527018
house,-0.322825175,51.55260298
house,-0.32120032,51.5519262
house,-0.324782076,51.55306186
house,-0.324584139,51.55339125
house,-0.32412529,51.55258084
house,-0.324842765,51.55244433
house,-0.322552532,51.55165306
house,-0.323451357,51.55176923
house,-0.322734255,51.5519935
house,-0.323264003,51.55315535
house,-0.32289913,51.55195657
house,-0.320866173,51.55254539
house,-0.321863234,51.55206744
house,-0.32175945,51.55268682
house,-0.320150886,51.55222786
house,-0.323122163,51.55331886
house,-0.323726105,51.55332652
house,-0.325199264,51.55287866
house,-0.321970952,51.55263697
house,-0.324237903,51.55332158
house,-0.323950607,51.55365174
house,-0.324218567,51.55331675
house,-0.322793939,51.55225235
house,-0.324733504,51.55323811
house,-0.322823424,51.55160587
house,-0.325062129,51.55258571
house,-0.32382375,51.55195918
house,-0.323929574,51.55278463
house,-0.325780334,51.55385588
house,-0.323882659,51.55380499
house,-0.322202403,51.5524702
house,-0.325431968,51.5538545
house,-0.321473408,51.55255301
house,-0.324577727,51.55396615
house,-0.31979953,51.55223164
house,-0.319388916,51.55213358
house,-0.325429748,51.55308255
house,-0.320212193,51.55233689
house,-0.324728584,51.55313506
house,-0.323013191,51.55189652
house,-0.324294553,51.55272506
house,-0.321348436,51.55285426
house,-0.32346595,51.55223116
house,-0.321984704,51.55281083
house,-0.324062895,51.55238868
house,-0.320976676,51.55247398
house,-0.324701128,51.55341776
house,-0.323969184,51.55235935
house,-0.323710989,51.55331349
house,-0.324303639,51.55300093
house,-0.324371664,51.55262728
house,-0.321784975,51.55264043
house,-0.325495571,51.55337453
house,-0.324181817,51.55340568
house,-0.325960211,51.55398579
house,-0.324001255,51.55226907
house,-0.322836597,51.55154309
house,-0.32217298,51.55304504
house,-0.321337663,51.55140422
house,-0.322970397,51.55219247
house,-0.32261285,51.55167501
house,-0.324673821,51.55393642
house,-0.324361769,51.55307155
house,-0.324292767,51.55215546
house,-0.32312595,51.55288995
house,-0.32263064,51.55196397
house,-0.326513492,51.55317972
house,-0.320828878,51.55173143
house,-0.324726508,51.55382845
house,-0.324073723,51.55267535
house,-0.32339507,51.55328261
house,-0.320547053,51.55178306
house,-0.326375799,51.55345149
house,-0.320710461,51.55230741
house,-0.326478208,51.55309512
house,-0.32426105,51.55356977
house,-0.3236273,51.55334912
house,-0.326129776,51.55348685
house,-0.32184483,51.55192607
house,-0.326210135,51.55301685
house,-0.323425974,51.5524394
house,-0.322956954,51.55277389
house,-0.321550127,51.55222307
house,-0.326208393,51.55353069
house,-0.325985723,51.55328876
house,-0.326121756,51.55346946
house,-0.326609282,51.55286359
house,-0.324865834,51.55228857
house,-0.32354748,51.55355833
house,-0.32229188,51.55197771
house,-0.321262542,51.55172367
house,-0.322876895,51.55188044
house,-0.326609262,51.55310304
house,-0.320362855,51.55198221
house,-0.320668568,51.55197877
house,-0.322285277,51.55309143
house,-0.324790154,51.55354439
house,-0.322386118,51.55216451
house,-0.32345556,51.55178282
house,-0.321615475,51.551555
house,-0.326238149,51.55379274
house,-0.321352643,51.55117179
house,-0.321825064,51.55136817
house,-0.325385366,51.55387325
house,-0.325649988,51.55334671
house,-0.322952714,51.55279427
house,-0.321585409,51.55257395
house,-0.321871976,51.55202683
house,-0.324737163,51.55311396
house,-0.323100098,51.5528754
house,-0.320105824,51.55205299
house,-0.319297097,51.55201383
house,-0.323309229,51.55286687
house,-0.323822368,51.55374798
house,-0.324878219,51.55313422
house,-0.326158866,51.55277923
house,-0.321316103,51.55209094
house,-0.325955239,51.55294572
house,-0.32422418,51.55250437
house,-0.320959484,51.5512645
house,-0.324823284,51.55283853
house,-0.320796341,51.55219403
house,-0.325713658,51.55299926
house,-0.32495062,51.55234252
house,-0.324395828,51.55239921
house,-0.325335676,51.55319298
house,-0.320943973,51.55206645
house,-0.321924157,51.55259307
house,-0.3253098,51.55310394
house,-0.322152714,51.5518046
house,-0.320009796,51.55231106
house,-0.323166564,51.55223211
house,-0.32011436,51.55227361
house,-0.324240836,51.55284715
house,-0.321734108,51.55129936
house,-0.326065384,51.55340979
house,-0.324876182,51.55297918
house,-0.324512314,51.55240086
house,-0.326309814,51.55289315
house,-0.325627326,51.55433339
house,-0.32188559,51.5513718
house,-0.32048096,51.55231999
house,-0.32056187,51.55167049
house,-0.326577702,51.55297842
house,-0.325852191,51.55374382
house,-0.322422629,51.55149367
house,-0.323332764,51.5517177
house,-0.32644626,51.55290768
house,-0.320549088,51.55183544
house,-0.325386048,51.55339314
house,-0.323379171,51.55291892
house,-0.326501472,51.55336004
house,-0.324639257,51.5539537
house,-0.324501368,51.55345731
house,-0.3220207,51.55185616
house,-0.321863748,51.55224886
house,-0.325081241,51.55414079
house,-0.324897035,51.55285892
house,-0.324809723,51.5540412
house,-0.323494289,51.55219857
house,-0.32430007,51.55242148
house,-0.326467455,51.55290477
house,-0.324162605,51.55218638
house,-0.323372779,51.55311016
house,-0.323079224,51.5530186
house,-0.325159716,51.55250735
house,-0.320760784,51.55122618
house,-0.32217398,51.55209913
house,-0.321385713,51.55136528
house,-0.323866432,51.55231279
house,-0.324213135,51.55332818
house,-0.32539977,51.55396649
house,-0.321683854,51.55194955
house,-0.323764857,51.55375916
house,-0.326578947,51.55303674
house,-0.321992546,51.55167159
house,-0.325690174,51.55304053
house,-0.320587256,51.55249733
house,-0.325341495,51.55365115
house,-0.322069018,51.55155878
house,-0.324034859,51.55228019
house,-0.320978659,51.55271951
house,-0.326120479,51.55309598
house,-0.248472325,51.53059659
house,-0.248119883,51.5305612
house,-0.249256241,51.53047684
house,-0.248585552,51.53093329
house,-0.248718256,51.53112171
house,-0.247048134,51.5306778
house,-0.248190698,51.5307431
house,-0.249496279,51.52994273
house,-0.248908172,51.52975209
house,-0.249112804,51.53068001
house,-0.24851323,51.52983383
house,-0.249000266,51.53135511
house,-0.247797617,51.53072255
house,-0.249148055,51.53062113
house,-0.248848365,51.53116224
house,-0.247549498,51.53106007
house,-0.249579552,51.52999665
house,-0.249262943,51.52964923
house,-0.248894927,51.53077544
house,-0.249273309,51.53090542
house,-0.24717053,51.53104951
house,-0.248595149,51.52995863
house,-0.248169314,51.53042643
house,-0.248392752,51.53096676
house,-0.247628955,51.53073373
house,-0.249494738,51.52987014
house,-0.249099233,51.52965362
house,-0.249431797,51.53043558
house,-0.248584073,51.5311264
house,-0.248299405,51.53001924
house,-0.247963557,51.53070033
house,-0.248332507,51.53109924
house,-0.24922194,51.53040359
house,-0.247920336,51.53121723
house,-0.249530556,51.53007017
house,-0.248940781,51.53117993
house,-0.24759035,51.53094561
house,-0.247349654,51.53102077
house,-0.249371516,51.53000855
house,-0.249465713,51.5303645
house,-0.247698787,51.53044253
house,-0.249389819,51.53039245
house,-0.249123357,51.53120531
house,-0.24809636,51.53009406
house,-0.248949058,51.5297705
house,-0.249303583,51.53022099
house,-0.24885924,51.5299992
house,-0.248857589,51.53036484
house,-0.248259963,51.53108332
house,-0.248945137,51.52978796
house,-0.248928716,51.5306832
house,-0.248810196,51.53138639
house,-0.248150241,51.53070568
house,-0.249161364,51.52975549
house,-0.247789292,51.53100285
house,-0.248752674,51.5305504
house,-0.248974454,51.53062517
house,-0.249256704,51.53085669
house,-0.248538187,51.53124146
house,-0.249038398,51.53084536
house,-0.248044639,51.53136418
house,-0.248632308,51.53005693
house,-0.247328978,51.53062687
house,-0.249009196,51.53080868
house,-0.248233806,51.53056448
house,-0.249449028,51.52972932
house,-0.248055745,51.53060092
house,-0.248716751,51.53134434
house,-0.248341813,51.53079749
house,-0.248750925,51.53069256
house,-0.248072712,51.53074456
house,-0.249207592,51.53101533
house,-0.249607022,51.53045769
house,-0.248510465,51.53132187
house,-0.248312523,51.53015564
house,-0.248744793,51.52983133
house,-0.249119242,51.53074341
house,-0.248767095,51.5298596
house,-0.247675961,51.53088606
house,-0.249512701,51.53041038
house,-0.24920124,51.53059033
house,-0.248428805,51.53111722
house,-0.248058067,51.53114433
house,-0.248104644,51.5308104
house,-0.24864355,51.53092242
house,-0.248327079,51.5300232
house,-0.248725161,51.53124025
house,-0.249454755,51.53074055
house,-0.24895027,51.52953484
house,-0.247481886,51.53120543
house,-0.249200789,51.53020821
house,-0.248306563,51.53052207
house,-0.249255398,51.53034783
house,-0.249462173,51.53046112
house,-0.249468169,51.53031586
house,-0.247714368,51.53072773
house,-0.24761033,51.53068821
house,-0.248903163,51.53125255
house,-0.248901023,51.52998877
house,-0.248536684,51.52995431
house,-0.248409636,51.53090241
house,-0.248401781,51.53053566
house,-0.248344703,51.53112464
house,-0.24720402,51.53063348
house,-0.247610882,51.53118975
house,-0.248841942,51.53111565
house,-0.24785098,51.53063443
house,-0.247175383,51.53094687
house,-0.248657286,51.52978995
house,-0.249534576,51.5304472
house,-0.248905633,51.53120429
house,-0.249354962,51.53007308
house,-0.248720905,51.53024781
house,-0.247974518,51.53095856
house,-0.247866808,51.53053735
house,-0.248868142,51.53051266
house,-0.249517298,51.53019358
house,-0.24912559,51.52975848
house,-0.247362131,51.53100038
house,-0.24868899,51.53003952
house,-0.247312495,51.53100238
house,-0.24917944,51.53049556
house,-0.247032128,51.53073896
house,-0.249576292,51.53011513
house,-0.248271353,51.53041229
house,-0.248255198,51.53076406
house,-0.250317121,51.53512957
house,-0.251587618,51.53426298
house,-0.252246745,51.5346608
house,-0.24993767,51.53508594
house,-0.252342315,51.53475854
house,-0.252699112,51.53529007
house,-0.25063748,51.53473985
house,-0.251677621,51.53482327
house,-0.251264886,51.53418268
house,-0.249862604,51.53500847
house,-0.251642271,51.53425002
house,-0.251286362,51.53426931
house,-0.250049038,51.53418087
house,-0.250362752,51.53414836
house,-0.24979892,51.53536487
house,-0.250418864,51.53457209
house,-0.251682632,51.5356717
house,-0.250313295,51.53424426
house,-0.250813565,51.53519347
house,-0.251455862,51.53419335
house,-0.250035571,51.53552447
house,-0.250564428,51.53481654
house,-0.251412995,51.5345129
house,-0.252633153,51.53598559
house,-0.250840098,51.53516803
house,-0.251281332,51.53519276
house,-0.251033457,51.53466362
house,-0.251953496,51.53539881
house,-0.251459879,51.53473374
house,-0.250937905,51.53500392
house,-0.251653007,51.53406081
house,-0.251897169,51.535355
house,-0.252821475,51.53454938
house,-0.250662084,51.53460614
house,-0.252299621,51.53434865
house,-0.251714787,51.53564831
house,-0.251807026,51.53425868
house,-0.252215665,51.53565222
house,-0.250637922,51.53513285
house,-0.249867727,51.53410611
house,-0.250066778,51.53519289
house,-0.251436952,51.53545701
house,-0.250673646,51.53418544
house,-0.251006132,51.53421813
house,-0.250188149,51.5347065
house,-0.252546342,51.53597327
house,-0.250503196,51.5345137
house,-0.251000145,51.53457218
house,-0.251131711,51.53545399
house,-0.251732344,51.53544189
house,-0.25278145,51.53545868
house,-0.250797326,51.53423902
house,-0.25055798,51.5343614
house,-0.251477781,51.53502265
house,-0.252628462,51.5357558
house,-0.252513115,51.53563667
house,-0.250748103,51.53566252
house,-0.250459653,51.53545385
house,-0.251067328,51.53517792
house,-0.252017296,51.53419994
house,-0.252316229,51.53558109
house,-0.250637504,51.53467773
house,-0.249665773,51.53515592
house,-0.252193778,51.53531856
house,-0.252468501,51.5359251
house,-0.252840213,51.53518915
house,-0.251315559,51.53510435
house,-0.251706388,51.53566168
house,-0.250570564,51.53417795
house,-0.252411827,51.53601216
house,-0.251896905,51.53458551
house,-0.251488257,51.53538994
house,-0.251753463,51.53418864
house,-0.252033718,51.53444964
house,-0.252452954,51.53485835
house,-0.251608437,51.53571415
house,-0.251794494,51.53547426
house,-0.252017069,51.53549982
house,-0.250208855,51.53498654
house,-0.250063678,51.53437203
house,-0.250263373,51.53473943
house,-0.252518857,51.53438036
house,-0.252535545,51.53495852
house,-0.25199671,51.5352149
house,-0.251513993,51.53440572
house,-0.252206451,51.53504593
house,-0.250876428,51.53516314
house,-0.251214759,51.53459833
house,-0.250491548,51.53532091
house,-0.250097865,51.53556694
house,-0.250201245,51.53562029
house,-0.252153871,51.53535484
house,-0.250920004,51.53435016
